ID,coherence,answer,RT
32,hard,True,1.40473708501
32,hard,True,1.16638870729
32,easy,True,1.32586971115
32,easy,True,1.42324686788
32,easy,True,0.997743469832
32,easy,False,1.25453434977
32,hard,True,1.69953431366
32,easy,True,1.57533460186
32,hard,True,1.47907042683
32,hard,False,1.59507444239
32,hard,False,1.57812655905
32,easy,True,1.53358334339
32,hard,False,1.53175460193
32,hard,True,1.52088592503
32,easy,False,1.60362174658
32,hard,False,1.74982185294
32,hard,False,1.36065152986
32,hard,False,1.50067854096
32,easy,True,1.43940144766
32,hard,True,1.54722991316
32,hard,True,1.79140700041
32,easy,True,1.68645829906
32,easy,False,1.42165950053
32,hard,False,1.56428080812
32,hard,False,1.81578350448
32,hard,False,1.55050385833
32,easy,False,1.60341230228
32,hard,True,1.15599175522
32,easy,True,1.45263216976
32,easy,False,1.7049604796
32,easy,True,1.53044243907
32,hard,True,1.57508448507
32,easy,True,1.43175083877
32,hard,False,1.61434369843
32,hard,False,1.79636448246
32,easy,True,1.59471941339
32,easy,True,1.44754772874
32,easy,True,1.73369236086
32,hard,True,0.872058642075
32,hard,False,1.0308151435
32,easy,True,1.10936778073
32,hard,False,1.08268396826
32,easy,False,1.51151224712
32,easy,True,1.35849930909
32,hard,False,1.20472575753
32,hard,False,1.35726545027
32,hard,True,1.37262406567
32,easy,True,1.29833823844
32,easy,True,1.1729791707
32,easy,True,1.00542182724
32,hard,True,1.07951227449
32,easy,True,0.909242798354
32,hard,True,1.52778846425
32,hard,False,1.20139213404
32,easy,True,0.923909601357
32,easy,True,1.02718959038
32,easy,True,0.891915938662
32,hard,False,1.20180456067
32,easy,False,1.63472593619
32,easy,False,0.964614778661
32,hard,False,1.06737058675
32,hard,False,1.26378220905
32,hard,False,1.20137312821
32,easy,False,1.16959841274
32,hard,True,1.18236805327
32,easy,True,1.15937821493
32,easy,True,1.20304222065
32,easy,True,1.0629593324
32,hard,False,1.4059929906
32,hard,True,1.51432739143
32,easy,True,1.77847352957
32,easy,False,1.20192961906
32,hard,True,1.19320822142
32,easy,False,1.20491999717
32,hard,False,1.3693045065
32,hard,False,1.30941559941
32,hard,True,1.51474171863
32,easy,True,1.18940857485
32,easy,True,1.29850434944
32,hard,False,1.64491724512
32,hard,False,1.53254068327
32,easy,False,1.21541501935
32,easy,False,1.34011268403
32,easy,True,0.969061003741
32,hard,False,0.973611760914
32,easy,True,0.904677596747
32,hard,False,0.903350609335
32,hard,False,1.25284245032
32,easy,True,1.12467964177
32,hard,True,1.3463587617
32,hard,False,1.34061861936
32,hard,True,1.84001290339
32,easy,True,1.41979692868
32,hard,False,1.49569369051
32,easy,True,1.57969530068
32,hard,False,1.72917847501
32,hard,False,1.69140627819
32,easy,True,1.29175651772
32,hard,False,1.61852726287
32,hard,True,1.73020212929
32,hard,False,1.3017509262
32,easy,False,1.5500252914
32,hard,True,1.48551416519
32,easy,False,1.54236555971
32,easy,True,1.31372270177
32,hard,False,1.54603368589
32,hard,False,1.21309782793
32,hard,False,1.30225458083
32,easy,True,1.1840732568
32,hard,False,1.48526784957
32,easy,False,1.79105311176
32,hard,False,1.32268395306
32,hard,False,1.09273729484
32,easy,False,1.28046477093
32,easy,True,1.26371682897
32,easy,True,1.09258600839
32,hard,True,1.26546118452
32,easy,True,1.2690380827
32,easy,False,1.00257551336
32,hard,True,1.15260529551
32,easy,False,0.876350159659
32,hard,False,1.06043269668
32,easy,True,1.32253912859
32,easy,True,1.10384772596
32,easy,False,1.63905432509
32,easy,False,1.34780586599
32,easy,True,1.34729346867
32,easy,True,1.44727784587
32,hard,False,1.37473751454
32,easy,True,1.2338902116
32,hard,True,1.21381244733
32,easy,False,1.30680913917
32,easy,True,1.33029122864
32,hard,False,1.17680542543
32,hard,False,1.2309272019
32,easy,False,1.15215637768
32,hard,False,0.99558060579
32,hard,True,1.15362666909
32,easy,False,1.30674908074
32,hard,True,1.15678581901
32,hard,False,1.31303697124
32,easy,False,1.09463977894
32,hard,True,1.10579240302
32,hard,False,1.34471285637
32,easy,True,1.14429594437
32,hard,True,1.14019144421
32,easy,True,1.09339451662
32,easy,True,1.18846854624
32,easy,True,1.14046550835
32,hard,False,1.07740566772
32,easy,True,1.00040086571
32,hard,False,1.00517703208
32,easy,True,1.16597590055
32,easy,True,1.04453697637
32,hard,False,1.12326522752
32,hard,False,1.13822890167
32,hard,True,1.29937937809
32,easy,True,1.13983261404
32,hard,True,1.14430962857
32,hard,True,0.950488881726
32,easy,True,1.20079915199
32,easy,True,1.20381727861
32,easy,False,1.0527049241
32,hard,False,1.27611585572
32,easy,True,0.971023926397
32,easy,True,0.967671677188
32,hard,False,1.14402302058
32,hard,False,1.43731042568
32,easy,True,1.12479481713
32,hard,True,1.10486605861
32,easy,True,1.17098317789
32,hard,True,1.26505369942
32,hard,True,1.1547578964
32,hard,False,1.06109562021
32,easy,True,0.995401950937
32,easy,False,1.12011367993
32,hard,False,1.30779402155
32,hard,False,1.17068706698
32,hard,False,1.54965125656
32,easy,False,1.29768519794
32,hard,True,1.39171352652
32,easy,False,0.922408900611
32,easy,True,1.02925210361
32,hard,False,1.0621831341
32,hard,False,1.07884250886
32,easy,True,1.10977830677
32,hard,True,1.18355933902
32,hard,False,1.14484749371
32,easy,False,0.848819827295
32,easy,True,1.05057513021
32,hard,False,1.09534185449
32,easy,True,0.95537072055
32,hard,True,1.07433660546
32,easy,True,1.02797453137
32,hard,True,1.15711119891
32,hard,True,1.0204767294
32,easy,True,1.01713664392
32,easy,True,1.33090055572
32,hard,True,1.07670815357
32,easy,True,1.18245395965
32,hard,False,1.01159834356
32,easy,True,1.06301292886
32,easy,False,1.00494402054
32,easy,True,0.950958705973
32,hard,True,1.27940690614
32,hard,False,1.37860634235
32,hard,False,1.26064130473
32,hard,False,1.06590903802
32,easy,False,1.378983038
32,easy,False,1.4873554505
32,easy,False,1.34460034183
32,hard,True,1.23378796021
32,easy,True,1.53012884279
32,hard,False,1.39523378731
32,hard,True,1.74887460211
32,hard,True,1.68666318196
32,easy,False,1.62565863234
32,hard,False,1.57953717213
32,easy,False,1.77691733179
32,hard,False,1.42261321334
32,hard,True,1.43663457818
32,easy,True,1.29894034329
32,hard,True,1.62870754842
32,hard,False,1.28623000097
32,easy,True,1.62987412659
32,hard,True,1.27609799024
32,hard,False,1.44274495419
32,hard,False,1.37006892119
32,easy,True,1.26029615876
32,easy,False,1.48115992835
32,hard,True,1.71795172817
32,easy,False,1.28665002992
32,easy,False,1.98506163626
32,hard,False,2.04247636373
32,hard,False,1.62441527061
32,easy,True,1.44710527289
32,easy,False,1.6406702012
32,easy,True,1.30227586737
32,hard,True,1.45023211289
32,easy,True,1.47189686441
32,hard,False,1.61945056634
32,hard,False,1.44237814157
32,easy,False,1.37429467858
32,easy,True,1.41945292307
32,hard,False,1.50301017682
32,easy,True,1.27916059051
32,easy,True,0.904204731567
32,easy,True,1.09650159055
32,hard,False,1.51912560457
32,easy,True,1.29488145714
32,hard,True,1.1840618533
32,easy,True,1.52005879108
32,hard,False,1.49567582502
32,easy,True,1.29517072595
32,easy,False,1.34629680268
32,hard,True,1.17050461096
32,hard,False,1.77480882444
32,hard,False,1.21357715509
32,easy,True,1.30738805691
32,easy,False,1.48171261804
32,easy,True,1.23106556438
32,hard,False,0.872013408189
32,hard,True,1.13538448838
32,easy,True,1.21663481385
32,hard,False,1.35317767524
32,easy,False,1.57452685386
32,hard,False,1.2829446523
32,easy,False,1.29822838471
32,easy,True,1.43699758963
32,easy,False,1.3151819698
32,hard,True,1.6194631102
32,easy,True,1.01280445385
32,easy,True,1.04447349689
32,hard,True,1.28024088219
32,easy,True,1.34286244826
32,easy,False,1.4001718834
32,hard,False,1.71973561586
32,hard,True,1.12837209543
32,easy,True,1.24464865466
32,easy,True,1.18222664986
32,hard,True,1.2555682672
32,easy,True,1.27107284742
32,hard,False,1.46845718836
32,hard,True,1.0183150057
32,hard,True,1.16048549489
32,hard,False,1.29795356033
32,easy,True,0.958576624826
32,easy,True,1.18281278982
32,hard,False,0.854615846789
32,hard,True,1.29287558129
32,easy,True,1.18238933981
32,hard,False,1.12428926192
32,easy,True,0.840933926165
32,hard,False,1.31026478012
32,hard,False,1.63642581809
32,easy,False,1.25452636732
32,hard,False,1.09927188108
32,easy,False,1.53622515448
32,hard,True,1.36228679192
32,easy,True,1.12412315092
32,easy,False,1.54119670084
32,hard,True,1.14244781696
32,easy,True,1.42682528653
32,easy,False,1.44766860585
32,easy,False,1.37158862777
32,hard,False,1.37926622495
32,easy,True,1.19050407119
32,easy,False,1.32772125961
32,easy,True,1.61950530315
32,hard,True,1.37029623098
32,easy,False,1.55746797645
32,easy,True,1.1423189574
32,hard,True,1.3872482956
32,hard,True,1.71399091212
32,easy,True,1.49624295914
32,easy,False,1.84063553455
32,easy,True,1.7438722663
32,hard,True,1.24608435545
32,hard,True,1.55857791722
32,easy,True,1.34655186098
32,hard,False,1.28309973991
32,easy,True,1.17662639047
32,hard,False,1.28576283754
32,hard,True,1.34405943576
32,hard,True,1.40048547968
32,easy,False,1.4880609471
32,easy,False,1.39589405002
32,hard,True,1.46435002738
32,hard,False,1.47401715538
32,hard,False,2.18704120802
32,easy,False,1.02040108617
32,easy,True,1.05240577225
32,hard,False,1.04242238715
32,hard,True,1.17278911234
32,hard,False,0.910638967007
32,easy,False,1.15097839602
32,easy,True,1.18654705631
32,easy,True,1.60438730162
32,hard,True,1.43773235522
32,easy,True,1.25329440908
32,hard,False,1.46397599254
32,easy,True,1.470048737
32,hard,False,1.5300699247
32,hard,False,1.84504982983
32,easy,False,1.5769854487
32,hard,False,1.62214483354
32,hard,False,1.47938858451
32,hard,True,1.53553866371
32,easy,False,1.6392956992
32,easy,True,1.70008168171
32,easy,False,1.70128589143
32,hard,False,1.71675207986
32,hard,False,1.73051762615
32,easy,True,2.09371001348
32,hard,False,1.08252279878
32,easy,False,0.877360509856
32,hard,False,1.09702957265
32,hard,False,1.17575744368
32,easy,True,1.19056945126
32,easy,True,1.26492864102
32,hard,False,1.15543868542
32,easy,True,1.21412946466
32,easy,False,1.25226581328
32,hard,False,1.39206437423
32,hard,True,1.23524228672
36,easy,True,0.848475492212
36,hard,True,0.814615205096
36,easy,True,0.657083658381
36,hard,True,0.925129155137
36,easy,True,0.786761879412
36,hard,True,0.645657013594
36,easy,True,0.855335432285
36,hard,True,1.14070240126
36,hard,True,0.49646367519
36,hard,True,1.01178555109
36,easy,True,0.673426713924
36,easy,True,0.676025942061
36,hard,True,0.659117275014
36,easy,True,1.46487153582
36,easy,True,0.562400748629
36,easy,True,0.597727520413
36,hard,False,1.17441482354
36,hard,True,0.690275702873
36,hard,True,1.32944863289
36,easy,True,0.801169388056
36,easy,True,1.17459119702
36,hard,True,1.76319663396
36,easy,False,2.26342717386
36,easy,True,1.75172551569
36,hard,True,1.01518796277
36,easy,True,0.937596935617
36,easy,False,1.20045690001
36,hard,True,1.07838516543
36,easy,True,1.55892687528
36,easy,True,1.22969878674
36,hard,True,1.05091993742
36,easy,True,1.51604873377
36,easy,False,1.91948634412
36,hard,True,2.11157340876
36,hard,False,2.14296218647
36,hard,True,1.33154762935
36,easy,True,1.18159558089
36,hard,True,1.00615414353
36,easy,True,1.05698011498
36,hard,True,1.70090714654
